DiseaseName	Hit_Minimum_HPO	Hit_Minimum_HPO_Freq	Enrich_ObservedHPO_pvalue_Bonf	Enrich_GeneHPO_pvalue_Bonf	Enrich_observeHPO_score	Enrich_GeneHPO_score	Score_max	Score_total	HPO_geneImpact_group	VarFreq_Group	Population_Freq	Effect_Impact	Disease_Inheritance	Genotype	Pathogenic_Gene	Amino_Change	Effect	VarFreq	Clinvar_latest_evidence	Interaction_variantGenes	Disease_AncestorHPO_Count	Query_observedAncestorHPO_Count	Hit_observedHPO_Count	Query_Ancestor_GeneHPO_Count	Hit_GeneHPO_Count	Enrich_ObservedHPO_pvalue	Enrich_GeneHPO_pvalue	Hit_observedHPO	Hit_geneHPO	Hit_observedAncestorHPO	Hit_geneAncestorHPO
OMIM:607748	HP:0004354	0.0272647317502199	2.2762266926259753e-06	1.0	5.642784488123218	0.0	5.642784488123218	5.642784488123218	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	39	39	6	1	0	4.0039167856217686e-10	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001939;HP:0025031;HP:0032180;HP:0004354	NA
OMIM:605850	HP:0004354	0.0272647317502199	2.210450999887223e-05	1.0	4.655519107862589	0.0	4.655519107862589	4.655519107862589	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	29	39	5	1	0	3.888216358640673e-09	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001939;HP:0032180;HP:0004354	NA
OMIM:140350	HP:0004354	0.0272647317502199	3.712280879862371e-05	1.0	4.430359171472742	0.0	4.430359171472742	4.430359171472742	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	32	39	5	1	0	6.529957572317276e-09	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001939;HP:0032180;HP:0004354	NA
OMIM:142680	HP:0001892	0.0355321020228672	6.973180305403666e-27	1.0	26.15656910510492	0.0	26.15656910510492	26.15656910510492	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	106	39	20	1	0	1.2265928417596598e-30	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0100763;HP:0001392;HP:0410042;HP:0002012;HP:0003271;HP:0001438;HP:0002597	NA
OMIM:210250	HP:0001892	0.0355321020228672	8.97930757268996e-27	1.0	26.04675715208039	0.0	26.04675715208039	26.04675715208039	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	68	39	18	1	0	1.5794736275619982e-30	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0100763;HP:0001743;HP:0002012;HP:0001392;HP:0003271;HP:0025408;HP:0001438;HP:0002597;HP:0001872;HP:0001892;HP:0032180	NA
OMIM:266510	HP:0001892	0.0355321020228672	8.462491025110163e-25	1.0	24.072501778897312	0.0	24.072501778897312	24.072501778897312	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	107	39	19	1	0	1.4885648241178827e-28	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001871;HP:0001939;HP:0025031;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0100022;HP:0001392;HP:0410042;HP:0002012;HP:0003271;HP:0001438;HP:0001892;HP:0032180	NA
OMIM:618549	HP:0001892	0.0355321020228672	9.460930643311815e-25	1.0	24.02406614125406	0.0	24.02406614125406	24.02406614125406	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	67	39	17	1	0	1.6641918457892373e-28	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0001392;HP:0410042;HP:0002012;HP:0003271;HP:0001438	NA
OMIM:254450	HP:0001892	0.0355321020228672	1.673148848477797e-24	1.0	23.776465421143406	0.0	23.776465421143406	23.776465421143406	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	40	39	15	1	0	2.9430938407700916e-28	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0100763;HP:0001743;HP:0002012;HP:0003271;HP:0025408;HP:0001438;HP:0002597	NA
OMIM:133100	HP:0001892	0.0355321020228672	1.6226937518779457e-23	1.0	22.789763436069833	0.0	22.789763436069833	22.789763436069833	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	60	39	16	1	0	2.8543425714651638e-27	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0012638;HP:0100763;HP:0001743;HP:0002012;HP:0003271;HP:0025408;HP:0001438;HP:0002597	NA
OMIM:202400	HP:0001892	0.0355321020228672	2.124131367297864e-22	1.0	21.672818627737307	0.0	21.672818627737307	21.672818627737307	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	20	39	12	1	0	3.736378834297034e-26	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0100763;HP:0001743;HP:0002012;HP:0025408;HP:0002597;HP:0001892	NA
OMIM:602579	HP:0001892	0.0355321020228672	8.935670104055137e-22	1.0	21.048872873311556	0.0	21.048872873311556	21.048872873311556	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	75	39	16	1	0	1.5717977315840169e-25	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0100763;HP:0001392;HP:0410042;HP:0002012;HP:0003271;HP:0001438;HP:0002597;HP:0001892;HP:0032180	NA
OMIM:232200	HP:0001892	0.0355321020228672	9.334856287841403e-22	1.0	21.029892363722176	0.0	21.029892363722176	21.029892363722176	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	122	39	18	1	0	1.642015178160317e-25	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0000234;HP:0000271;HP:0001392;HP:0410042;HP:0002012;HP:0003271;HP:0001438;HP:0002597;HP:0001892;HP:0032180	NA
OMIM:243150	HP:0001892	0.0355321020228672	3.8062100474062144e-20	1.0	19.419507248652167	0.0	19.419507248652167	19.419507248652167	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	93	39	16	1	0	6.695180382420782e-24	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0100763;HP:0001392;HP:0410042;HP:0002012;HP:0001438;HP:0002597	NA
OMIM:617341	HP:0001892	0.0355321020228672	5.557225819448384e-20	1.0	19.255141955176523	0.0	19.255141955176523	19.255141955176523	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	73	39	15	1	0	9.775243305977807e-24	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0025031;HP:0001892;HP:0012638;HP:0011442;HP:0100022;HP:0011443;HP:0001392;HP:0410042;HP:0002012;HP:0002597	NA
OMIM:182410	HP:0001892	0.0355321020228672	5.850966901566017e-17	1.0	16.23277235865016	0.0	16.23277235865016	16.23277235865016	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	86	39	14	1	0	1.0291938261329847e-20	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:116860	HP:0001892	0.0355321020228672	8.160484829137096e-17	1.0	16.088284038260362	0.0	16.088284038260362	16.088284038260362	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	47	39	12	1	0	1.435441482697818e-20	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0025031;HP:0001892;HP:0012638;HP:0001392;HP:0410042;HP:0002012;HP:0002597	NA
OMIM:618162	HP:0001892	0.0355321020228672	1.4782448197823316e-16	1.0	15.83025363422562	0.0	15.83025363422562	15.83025363422562	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	152	39	16	1	0	2.6002547401624128e-20	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002012;HP:0002597	NA
OMIM:192315	HP:0001892	0.0355321020228672	1.8231613755341303e-16	1.0	15.739174888447513	0.0	15.739174888447513	15.739174888447513	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	121	39	15	1	0	3.206968118793545e-20	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0025031;HP:0001892;HP:0012638;HP:0011442;HP:0100022;HP:0001392;HP:0410042;HP:0002012;HP:0002597	NA
OMIM:619055	HP:0001892	0.0355321020228672	6.281579928596221e-16	1.0	15.20193110977014	0.0	15.20193110977014	15.20193110977014	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	131	39	15	1	0	1.1049393014241373e-19	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0025031;HP:0001892;HP:0000234;HP:0012638;HP:0011442;HP:0100022;HP:0002597;HP:0032180	NA
OMIM:604250	HP:0001892	0.0355321020228672	8.147605741606113e-16	1.0	15.08896999444698	0.0	15.08896999444698	15.08896999444698	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	77	39	13	1	0	1.4331760319447868e-19	1.0	NA	NA	HP:0000001;HP:0000118;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0001392;HP:0410042;HP:0002012;HP:0002597;HP:0032180	NA
OMIM:615830	HP:0001892	0.0355321020228672	1.6462169094756178e-15	1.0	14.783512941674246	0.0	14.783512941674246	14.783512941674246	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	81	39	13	1	0	2.8957201573889497e-19	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:600195	HP:0001892	0.0355321020228672	3.1177554398153865e-15	1.0	14.506157954350584	0.0	14.506157954350584	14.506157954350584	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	29	39	10	1	0	5.484178434151955e-19	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:175780	HP:0001892	0.0355321020228672	9.281560100442664e-15	1.0	14.032379018816965	0.0	14.032379018816965	14.032379018816965	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	156	39	15	1	0	1.632640299110407e-18	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0011442;HP:0100022;HP:0002597;HP:0032180	NA
OMIM:158310	HP:0001892	0.0355321020228672	3.47888063673071e-14	1.0	13.458560471999322	0.0	13.458560471999322	13.458560471999322	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	133	39	14	1	0	6.119403054935286e-18	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:241500	HP:0001892	0.0355321020228672	3.767469128919735e-14	1.0	13.423950297658251	0.0	13.423950297658251	13.423950297658251	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	171	39	15	1	0	6.627034527563297e-18	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597;HP:0032180	NA
OMIM:225400	HP:0001892	0.0355321020228672	4.495836207622716e-14	1.0	13.347189519374359	0.0	13.347189519374359	13.347189519374359	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	173	39	15	1	0	7.908243109274786e-18	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:617174	HP:0001892	0.0355321020228672	4.579830754901051e-14	1.0	13.339150570810686	0.0	13.339150570810686	13.339150570810686	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	54	39	11	1	0	8.055990773792526e-18	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:606893	HP:0001892	0.0355321020228672	7.082564976470874e-14	1.0	13.14980943250914	0.0	13.14980943250914	13.14980943250914	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	56	39	11	1	0	1.2458337689482629e-17	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001871;HP:0001939;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638	NA
OMIM:603285	HP:0001892	0.0355321020228672	9.411087085238792e-14	1.0	13.026360207831804	0.0	13.026360207831804	13.026360207831804	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	25	39	9	1	0	1.6554242893999635e-17	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:614816	HP:0001892	0.0355321020228672	1.1445443357043328e-13	1.0	12.941367379591616	0.0	12.941367379591616	12.941367379591616	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	184	39	15	1	0	2.0132705993040155e-17	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:602473	HP:0001892	0.0355321020228672	1.365222100854132e-13	1.0	12.86479668977422	0.0	12.86479668977422	12.86479668977422	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	83	39	12	1	0	2.4014460876941634e-17	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0025031;HP:0001892;HP:0012638;HP:0011442;HP:0011443;HP:0002597	NA
OMIM:105150	HP:0001892	0.0355321020228672	2.1457837353968982e-13	1.0	12.66841405089599	0.0	12.66841405089599	12.66841405089599	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	27	39	9	1	0	3.774465673521369e-17	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0001892;HP:0012638;HP:0002597	NA
OMIM:309400	HP:0001892	0.0355321020228672	5.706970288828695e-13	1.0	12.24359438843428	0.0	12.24359438843428	12.24359438843428	0	0	1.0	NA	X-linked recessive	NA	NA	NA	NA	0.0	NA	NA	93	39	12	1	0	1.003864606654124e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0001892;HP:0000234;HP:0012638;HP:0000271;HP:0002597	NA
OMIM:177850	HP:0001892	0.0355321020228672	1.8038398176781145e-12	1.0	11.743802030755925	0.0	11.743802030755925	11.743802030755925	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	102	39	12	1	0	3.1729812096360853e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0002597	NA
OMIM:612304	HP:0001892	0.0355321020228672	2.2980224561059114e-12	1.0	11.638645731733359	0.0	11.638645731733359	11.638645731733359	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	52	39	10	1	0	4.042255859465104e-16	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0012638;HP:0011442;HP:0100022;HP:0002597	NA
OMIM:614557	HP:0001892	0.0355321020228672	6.393906728164754e-12	1.0	11.19423370333784	0.0	11.19423370333784	11.19423370333784	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	113	39	12	1	0	1.1246977534150843e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:610489	HP:0001892	0.0355321020228672	7.093348256965838e-12	1.0	11.149148717387382	0.0	11.149148717387382	11.149148717387382	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	83	39	11	1	0	1.2477305641100858e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:610475	HP:0001892	0.0355321020228672	7.093348256965838e-12	1.0	11.149148717387382	0.0	11.149148717387382	11.149148717387382	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	83	39	11	1	0	1.2477305641100858e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:613148	HP:0001892	0.0355321020228672	8.936292952032324e-12	1.0	11.048842602497004	0.0	11.048842602497004	11.048842602497004	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	59	39	10	1	0	1.5719072914744633e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271	NA
OMIM:616914	HP:0001892	0.0355321020228672	9.06995895630733e-12	1.0	11.042394678219901	0.0	11.042394678219901	11.042394678219901	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	197	39	14	1	0	1.5954193414788617e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:200950	HP:0001892	0.0355321020228672	9.618794918877467e-12	1.0	11.01687933470488	0.0	11.01687933470488	11.01687933470488	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	24	39	8	1	0	1.6919604078940136e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001871;HP:0025031;HP:0012638;HP:0011442;HP:0001892	NA
OMIM:612350	HP:0001892	0.0355321020228672	1.2862759753462798e-11	1.0	10.890665841900532	0.0	10.890665841900532	10.890665841900532	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	202	39	14	1	0	2.262578672552823e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0100022;HP:0001288;HP:0002597	NA
OMIM:605714	HP:0001892	0.0355321020228672	1.53639860102385e-11	1.0	10.813496096955898	0.0	10.813496096955898	10.813496096955898	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	41	39	9	1	0	2.7025481108598943e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0001892;HP:0012638;HP:0002597	NA
OMIM:219080	HP:0001892	0.0355321020228672	1.5767832752782234e-11	1.0	10.802227995205591	0.0	10.802227995205591	10.802227995205591	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	89	39	11	1	0	2.773585356689927e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:609942	HP:0001892	0.0355321020228672	1.9681620104989917e-11	1.0	10.705939155208657	0.0	10.705939155208657	10.705939155208657	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	163	39	13	1	0	3.4620264036921576e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:308300	HP:0001892	0.0355321020228672	2.131663809796552e-11	1.0	10.671281287948974	0.0	10.671281287948974	10.671281287948974	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	164	39	13	1	0	3.749628513274497e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:130060	HP:0001892	0.0355321020228672	2.30045442744935e-11	1.0	10.638186365791192	0.0	10.638186365791192	10.638186365791192	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	92	39	11	1	0	4.0465337334201404e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:208050	HP:0001892	0.0355321020228672	2.496648048705496e-11	1.0	10.60264267562151	0.0	10.60264267562151	10.60264267562151	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	166	39	13	1	0	4.3916412466235636e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:130010	HP:0001892	0.0355321020228672	2.6013962807300737e-11	1.0	10.584793485010906	0.0	10.584793485010906	10.584793485010906	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	93	39	11	1	0	4.575894952911299e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0002715;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0002597	NA
OMIM:175200	HP:0001892	0.0355321020228672	2.6728040181899696e-11	1.0	10.573032884467942	0.0	10.573032884467942	10.573032884467942	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	127	39	12	1	0	4.701502230765118e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0001392;HP:0002012	NA
OMIM:619087	HP:0001892	0.0355321020228672	2.7960543199065874e-11	1.0	10.553454395656495	0.0	10.553454395656495	10.553454395656495	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	266	39	15	1	0	4.918301354277198e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:225410	HP:0001892	0.0355321020228672	2.918178217699979e-11	1.0	10.534888188590548	0.0	10.534888188590548	10.534888188590548	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	168	39	13	1	0	5.133119116446753e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0012638;HP:0002597	NA
OMIM:618360	HP:0001892	0.0355321020228672	3.838644160700193e-11	1.0	10.415822144774221	0.0	10.415822144774221	10.415822144774221	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	45	39	9	1	0	6.752232472647657e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:611773	HP:0001892	0.0355321020228672	4.0249378383844445e-11	1.0	10.395240822539613	0.0	10.395240822539613	10.395240822539613	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	68	39	10	1	0	7.0799258370878535e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001939;HP:0001892;HP:0000234;HP:0002597	NA
OMIM:130050	HP:0001892	0.0355321020228672	4.4788705744575736e-11	1.0	10.348831487144732	0.0	10.348831487144732	10.348831487144732	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	221	39	14	1	0	7.87840030687348e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0001438;HP:0002597	NA
OMIM:604928	HP:0001892	0.0355321020228672	4.692977053350646e-11	1.0	10.328551569296467	0.0	10.328551569296467	10.328551569296467	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	69	39	10	1	0	8.255016804486625e-15	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001871;HP:0001939;HP:0002715;HP:0025031;HP:0012638;HP:0001872;HP:0001892	NA
OMIM:618343	HP:0001892	0.0355321020228672	7.333190481327707e-11	1.0	10.134707033957735	0.0	10.134707033957735	10.134707033957735	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	138	39	12	1	0	1.2899191699784885e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0001892;HP:0000234;HP:0000271;HP:0000366;HP:0012638;HP:0002597	NA
OMIM:180200	HP:0001892	0.0355321020228672	7.333992251554694e-11	1.0	10.13465955321218	0.0	10.13465955321218	10.13465955321218	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	72	39	10	1	0	1.2900602025601925e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0001892;HP:0000234;HP:0000271	NA
OMIM:243700	HP:0001892	0.0355321020228672	7.333992251554694e-11	1.0	10.13465955321218	0.0	10.13465955321218	10.13465955321218	0	0	1.0	NA	recessive	NA	NA	NA	NA	0.0	NA	NA	72	39	10	1	0	1.2900602025601925e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000707;HP:0001626;HP:0001871;HP:0002715;HP:0001892;HP:0012638;HP:0011442;HP:0002597	NA
OMIM:130080	HP:0001892	0.0355321020228672	9.21483380242974e-11	1.0	10.035512493254302	0.0	10.035512493254302	10.035512493254302	0	0	1.0	NA	dominant	NA	NA	NA	NA	0.0	NA	NA	104	39	11	1	0	1.6209030435232613e-14	1.0	NA	NA	HP:0000001;HP:0000118;HP:0000152;HP:0001626;HP:0001871;HP:0002715;HP:0025031;HP:0001892;HP:0000234;HP:0000271;HP:0002597	NA
